121,5993
166,1986
141,799
121,3993
121,5993
121,3993
164,5986
141,799
121,3993
121,3993
121,3993
121,5993
184,1983
121,3993
121,3993
242,3974
121,3993
121,3993
121,5993
161,5987
144,7989
141,799
121,3993
121,3993
121,3993
121,3993
121,5993
141,799
141,799
121,5993
141,799
122,5993
80,99991
141,799
141,799
103,3996
121,3993
141,799
121,3993
121,3993
121,3993
121,5993
141,799
121,3993
121,3993
222,3978
121,3993
121,3993
141,799
141,799
121,3993
121,3993
121,3993
121,3993
121,5993
243,3974
121,3993
121,5993
121,7993
121,5993
121,3993
121,3993
141,799
121,5993
204,598
121,5993
*----*
120,3993
121,5993
120,3993
120,3993
142,399
120,1993
120,3993
142,399
102,5996
120,3993
142,399
120,3993
120,3993
120,3993
120,3993
301,8
120,3993
120,3993
305,0002
180,7984
120,3993
120,3993
122,3993
120,3993
142,399
144,1989
221,1978
120,3993
120,3993
262,1976
120,1993
120,3993
144,3989
120,3993
163,3987
159,7987
142,399
140,599
120,1993
120,3993
120,3993
142,399
142,399
120,3993
120,3993
120,3993
120,7993
100,1996
120,3993
201,3981
263,7977
120,3993
140,599
241,7975
120,3993
120,3993
142,399
223,3977
120,3993
120,3993
120,1993
142,399
221,3978
120,3993
120,3993
120,3993
121,7993
101,9996
281,7988
160,7987
263,7977
120,3993
120,3993
120,3993
121,7993
120,3993
120,3993
142,399
120,3993
142,399
120,3993
281,7988
120,3993
120,3993
120,3993
120,3993
120,3993
120,3993
120,3993
120,3993
120,3993
140,599
120,1993
119,9993
119,9993
119,5993
160,5987
120,3993
119,9993
120,3993
*----*
118,3993
117,9993
117,9993
140,399
117,9993
117,9993
117,9993
117,9993
117,5993
239,3975
140,399
117,7993
117,9993
140,399
117,9993
140,399
118,3993
117,9993
117,9993
117,5993
118,3993
118,3993
117,9993
140,399
219,1978
117,9993
200,1981
140,399
179,3984
101,5996
119,3993
118,3993
117,9993
98,39964
239,5975
118,1993
117,9993
300,1999
117,9993
160,5987
138,599
118,3993
117,9993
158,5987
117,9993
117,9993
179,3984
120,3993
118,5993
117,5993
139,199
119,5993
118,3993
117,9993
118,3993
118,3993
117,9993
119,1993
117,9993
118,3993
117,9993
161,3987
117,9993
117,9993
118,3993
199,1981
117,9993
118,3993
118,3993
117,9993
118,3993
142,199
138,599
117,9993
117,9993
118,3993
118,1993
139,199
117,9993
120,1993
140,399
118,3993
81,19991
118,3993
117,9993
102,1996
158,9987
279,9987
118,3993
102,9996
117,9993
98,99963
118,1993
118,3993
117,9993
161,3987
118,3993
118,3993
118,5993
118,3993
*----*
120,7993
122,1993
102,5996
202,3981
242,1974
120,7993
122,1993
121,3993
120,7993
120,7993
121,5993
121,5993
143,799
143,799
120,7993
121,5993
144,1989
121,5993
121,5993
120,7993
121,5993
121,5993
120,7993
120,7993
143,799
121,5993
161,3987
120,7993
121,5993
143,799
120,7993
143,799
142,799
161,3987
120,7993
222,3978
120,7993
121,5993
302,2
121,5993
120,7993
121,5993
181,9984
121,5993
143,799
120,9993
120,7993
121,5993
164,1986
120,7993
121,5993
122,9993
143,799
143,799
143,799
141,399
121,5993
120,7993
121,5993
121,5993
222,1978
121,1993
120,7993
121,5993
120,7993
161,3987
121,3993
120,9993
120,7993
143,799
102,3996
143,799
161,3987
121,5993
143,799
121,3993
303,0001
304,8002
181,9984
121,1993
121,5993
120,7993
121,3993
161,3987
121,5993
121,3993
100,7996
121,5993
121,5993
122,1993
121,1993
222,1978
120,7993
122,1993
121,5993
121,3993
143,799
123,9993
121,5993
222,1978
*----*
159,5987
140,999
141,199
119,3993
159,5987
159,7987
140,999
119,7993
119,3993
119,7993
119,3993
262,1976
119,7993
120,7993
140,999
119,7993
120,9993
142,599
200,1981
119,7993
119,7993
140,999
119,7993
140,999
140,999
159,7987
119,1993
119,1993
159,5987
119,1993
119,3993
119,7993
119,7993
119,7993
119,3993
142,799
182,9984
119,3993
119,7993
240,7975
99,99962
119,7993
141,199
119,7993
119,7993
119,7993
119,5993
119,3993
119,3993
119,3993
120,5993
119,3993
119,7993
119,7993
140,999
159,7987
119,7993
140,199
119,7993
119,5993
78,39995
142,599
119,7993
119,7993
119,5993
119,7993
119,3993
119,7993
300,5999
119,7993
119,3993
119,3993
119,1993
119,1993
119,1993
159,7987
140,999
119,7993
119,1993
119,7993
119,3993
180,1984
119,7993
119,1993
119,3993
119,7993
119,3993
119,1993
119,3993
121,1993
159,7987
182,9984
119,3993
180,1984
119,3993
119,7993
140,999
119,1993
119,5993
140,999
*----*
122,1993
121,5993
121,7993
121,9993
121,7993
165,3986
122,1993
121,5993
121,5993
142,999
121,9993
103,3996
121,9993
122,3993
304,0002
121,9993
102,9996
122,1993
122,1993
162,3987
121,9993
122,1993
182,5984
162,1987
122,1993
142,399
303,2001
122,3993
121,9993
121,9993
121,9993
122,1993
81,3999
142,399
122,1993
142,999
164,1986
121,9993
121,9993
121,9993
122,1993
182,3984
122,3993
142,999
122,1993
122,1993
242,9974
121,9993
103,1996
122,1993
142,999
142,999
123,3993
223,7977
122,1993
122,1993
164,1986
121,7993
122,1993
225,1977
121,9993
122,1993
162,1987
122,1993
121,9993
122,1993
121,9993
121,5993
122,1993
222,7977
122,1993
122,1993
142,999
104,5995
162,7987
142,999
121,7993
165,3986
121,9993
121,9993
142,999
182,1984
222,5977
122,1993
121,9993
122,1993
122,1993
143,199
122,1993
182,1984
122,1993
121,9993
121,9993
121,5993
122,1993
122,1993
121,5993
121,9993
123,1993
122,1993
*----*
120,9993
181,7984
120,9993
121,1993
142,799
120,7993
160,9987
120,9993
120,9993
181,7984
201,3981
161,1987
120,7993
120,9993
120,7993
141,399
143,799
142,799
201,3981
121,1993
120,9993
120,9993
140,999
144,1989
120,7993
142,799
120,5993
120,7993
120,7993
181,7984
142,799
201,3981
120,9993
120,7993
143,199
104,7995
120,9993
181,1984
120,5993
181,1984
120,9993
142,799
142,599
100,3996
120,7993
121,1993
142,799
221,5978
120,5993
120,9993
120,7993
121,1993
120,7993
120,5993
141,799
120,5993
120,5993
120,7993
201,3981
120,5993
142,799
120,9993
120,9993
120,7993
143,799
120,9993
221,5978
221,5978
302,8001
100,9996
120,5993
120,7993
142,799
120,7993
120,9993
162,1987
123,9993
120,7993
120,7993
120,7993
123,9993
120,7993
142,799
120,9993
144,1989
121,7993
203,998
204,398
185,9983
120,7993
142,799
120,5993
120,7993
120,7993
120,5993
120,9993
120,7993
142,799
120,5993
120,9993
*----*
120,3993
160,7987
120,9993
120,9993
120,3993
120,3993
120,9993
181,5984
221,3978
263,7977
120,9993
104,7995
120,3993
164,3986
120,3993
120,3993
181,5984
181,5984
104,3996
143,199
123,1993
104,1996
120,9993
121,7993
120,3993
143,199
120,9993
120,3993
120,9993
282,7989
120,9993
123,5993
120,3993
143,199
121,7993
241,9975
120,9993
121,3993
120,9993
143,199
144,7989
122,9993
123,1993
303,0001
120,9993
120,9993
120,9993
142,999
120,3993
161,3987
143,199
120,9993
303,0001
120,3993
120,3993
161,5987
120,3993
282,7989
80,79991
143,199
120,3993
120,3993
105,5995
120,9993
120,9993
181,7984
120,9993
120,3993
120,3993
120,3993
120,3993
143,199
160,7987
143,199
120,9993
120,9993
120,9993
120,9993
120,3993
120,9993
120,3993
120,3993
242,1974
120,7993
120,3993
181,5984
120,3993
120,3993
120,3993
163,5986
143,199
122,9993
161,3987
120,9993
120,5993
120,9993
120,9993
143,199
120,3993
161,3987
*----*
121,3993
120,5993
120,9993
121,3993
120,5993
120,5993
82,99988
120,5993
121,3993
142,999
120,5993
142,799
120,5993
121,3993
160,9987
121,3993
120,9993
120,9993
121,3993
121,3993
120,7993
120,5993
242,1974
142,999
142,999
120,5993
120,5993
121,3993
142,999
120,5993
144,1989
120,5993
222,3978
201,1981
140,799
121,3993
121,3993
120,5993
120,7993
121,1993
123,3993
121,3993
121,3993
120,5993
121,3993
121,3993
120,5993
242,1974
121,3993
121,3993
120,5993
120,5993
121,3993
142,999
120,5993
120,5993
221,9978
120,5993
121,3993
122,5993
120,5993
124,1992
121,3993
201,3981
120,5993
120,9993
121,3993
120,5993
121,3993
120,5993
120,5993
223,9977
143,599
120,9993
120,5993
201,1981
161,9987
120,5993
121,3993
221,3978
121,3993
120,5993
121,3993
121,3993
83,79987
120,5993
120,5993
121,7993
120,5993
120,5993
282,7989
120,5993
242,1974
120,7993
120,5993
121,3993
122,5993
121,3993
120,5993
120,5993
*----*
104,1996
345,2027
121,1993
120,9993
120,7993
120,5993
120,9993
121,1993
81,99989
120,5993
121,1993
120,5993
181,7984
141,199
120,9993
120,9993
141,999
121,1993
120,5993
120,9993
183,1983
120,9993
120,9993
161,3987
120,9993
120,5993
121,1993
120,9993
120,7993
121,7993
120,7993
141,399
241,9975
141,999
120,9993
141,999
121,1993
121,1993
120,9993
201,9981
120,9993
120,7993
121,1993
120,9993
121,1993
120,9993
120,9993
120,9993
120,9993
120,5993
120,9993
120,5993
120,9993
120,1993
121,1993
121,1993
120,9993
104,1996
282,5988
121,1993
120,1993
181,5984
122,3993
120,9993
121,1993
120,7993
81,19991
122,7993
120,5993
241,7975
120,9993
120,9993
181,5984
120,5993
302,6001
120,9993
121,1993
120,5993
181,7984
120,5993
120,5993
123,3993
282,5988
120,9993
120,9993
120,5993
120,9993
121,1993
100,5996
141,999
221,9978
120,5993
121,1993
121,1993
121,1993
120,9993
241,7975
120,9993
120,9993
181,5984
*----*
141,599
119,3993
139,999
119,1993
120,3993
139,999
120,5993
119,1993
119,1993
118,9993
119,3993
141,599
119,3993
119,3993
159,5987
118,9993
139,999
119,3993
142,999
119,1993
119,1993
159,5987
119,1993
139,999
99,19963
119,1993
119,1993
139,999
139,999
119,1993
119,1993
119,3993
118,9993
219,3978
119,3993
119,1993
119,3993
118,9993
119,5993
139,999
119,3993
119,3993
180,1984
119,1993
141,599
119,3993
159,9987
139,999
101,3996
200,1981
119,5993
141,799
180,1984
119,1993
180,1984
118,9993
141,599
180,1984
119,3993
119,3993
118,9993
141,799
119,1993
101,7996
119,3993
118,9993
122,9993
119,1993
119,3993
119,1993
119,1993
119,1993
120,5993
119,3993
119,1993
139,999
119,1993
119,3993
139,999
139,599
119,3993
119,1993
160,1987
119,3993
119,1993
141,599
162,9987
139,999
120,3993
139,999
223,3977
119,3993
119,1993
118,9993
119,1993
122,3993
118,9993
119,3993
119,1993
139,999
*----*
117,7993
118,9993
158,1987
117,7993
117,7993
179,9984
117,7993
141,799
117,7993
279,1986
117,7993
259,3974
119,5993
239,1975
139,199
139,199
117,7993
158,1987
117,7993
177,7984
117,9993
117,9993
117,7993
117,7993
117,9993
117,7993
239,3975
117,7993
117,9993
117,9993
118,3993
117,7993
140,399
139,199
158,3987
239,1975
279,1986
117,7993
299,7999
117,9993
117,7993
117,9993
117,7993
117,7993
117,7993
117,7993
117,9993
117,7993
117,7993
100,3996
117,7993
117,7993
117,7993
117,9993
117,9993
239,1975
117,9993
141,799
117,7993
141,799
117,9993
117,7993
159,3987
119,7993
117,7993
117,9993
117,7993
119,3993
219,1978
117,7993
117,7993
139,199
117,7993
117,7993
118,1993
117,7993
117,7993
117,7993
141,799
117,7993
117,7993
117,7993
117,7993
183,5983
117,9993
117,7993
139,199
117,7993
117,7993
117,7993
117,7993
177,7984
118,1993
118,1993
117,7993
117,7993
199,1981
139,199
117,9993
119,3993
*----*
141,199
120,7993
121,3993
141,199
121,3993
122,3993
142,999
121,3993
161,3987
262,5976
121,1993
121,1993
162,3987
161,3987
121,1993
121,3993
120,7993
162,7987
120,7993
120,7993
121,3993
142,999
121,3993
120,7993
82,99988
120,7993
225,5977
121,3993
120,7993
282,3988
120,7993
121,1993
121,1993
122,5993
121,1993
184,9983
102,1996
142,599
121,3993
120,7993
121,3993
180,9984
121,3993
201,5981
121,1993
142,599
120,7993
121,3993
121,1993
120,7993
120,7993
142,599
181,1984
121,1993
120,7993
121,3993
121,3993
180,9984
142,599
120,7993
121,3993
161,3987
120,7993
121,3993
142,599
303,8001
241,5975
120,7993
120,7993
121,3993
121,1993
120,7993
182,3984
180,9984
160,7987
121,3993
121,3993
203,798
121,1993
121,3993
180,9984
184,9983
121,3993
120,7993
121,1993
242,5974
120,7993
121,3993
120,7993
120,7993
120,7993
120,7993
121,3993
120,7993
141,199
225,9977
121,3993
120,7993
161,3987
142,799
*----*
120,5993
120,5993
120,5993
120,5993
122,7993
120,5993
142,199
120,5993
120,3993
120,5993
120,5993
120,5993
120,5993
142,199
120,5993
120,3993
142,199
224,5977
120,5993
162,5987
120,3993
180,9984
120,3993
123,1993
120,5993
142,199
120,5993
120,5993
120,5993
142,399
120,3993
120,5993
120,5993
160,7987
160,5987
142,199
120,5993
140,999
163,1987
142,199
120,5993
120,5993
120,5993
120,5993
120,5993
120,3993
180,9984
120,5993
120,5993
120,5993
120,5993
160,5987
120,5993
120,5993
120,5993
141,199
120,5993
220,7978
120,5993
120,5993
184,3983
120,3993
142,199
120,5993
180,9984
120,5993
180,9984
120,3993
120,5993
142,199
142,199
161,1987
120,3993
120,5993
281,5988
120,3993
120,5993
142,199
142,199
180,9984
120,5993
180,9984
184,3983
120,5993
160,5987
120,5993
142,199
120,5993
120,5993
120,3993
120,5993
120,9993
140,999
120,5993
120,5993
120,5993
120,5993
180,9984
120,5993
120,5993
*----*
120,7993
124,3992
120,7993
121,7993
121,1993
120,7993
202,3981
161,9987
184,9983
204,598
121,1993
121,5993
121,7993
121,9993
121,7993
142,599
120,7993
120,7993
184,9983
120,5993
323,8014
123,1993
162,1987
121,7993
121,7993
120,7993
120,5993
120,7993
121,1993
121,7993
121,3993
120,7993
120,5993
121,3993
120,7993
162,1987
121,7993
141,999
120,7993
121,7993
120,7993
144,1989
121,3993
242,7974
141,999
120,7993
123,7993
161,9987
121,5993
120,7993
120,7993
120,7993
123,5993
142,599
184,1983
121,3993
120,7993
123,1993
161,7987
121,7993
120,7993
121,7993
120,7993
121,7993
120,7993
121,7993
145,9989
142,599
120,7993
120,7993
120,7993
120,7993
121,7993
121,7993
120,9993
167,3986
121,7993
120,7993
142,599
121,7993
120,7993
141,999
121,7993
120,7993
182,3984
184,9983
120,5993
120,7993
145,3989
120,5993
120,7993
184,9983
222,7977
121,7993
201,5981
121,1993
121,7993
121,7993
282,9989
222,7977
*----*
121,1993
121,1993
120,7993
120,9993
120,7993
120,9993
144,5989
120,9993
121,1993
120,9993
120,5993
141,999
120,5993
120,7993
120,7993
164,5986
161,3987
120,9993
121,1993
161,3987
120,9993
120,9993
120,9993
120,5993
120,7993
120,7993
144,5989
121,1993
121,5993
144,5989
104,1996
181,5984
303,2001
121,1993
120,7993
121,1993
121,1993
161,3987
120,9993
120,7993
121,1993
121,1993
120,9993
121,1993
121,1993
201,9981
141,999
120,9993
120,7993
120,9993
120,9993
121,1993
120,7993
181,5984
120,9993
121,1993
181,7984
120,9993
120,5993
120,9993
122,1993
120,9993
141,999
303,2001
120,9993
282,3988
120,7993
120,9993
141,999
120,9993
120,9993
161,3987
121,1993
120,9993
121,1993
164,5986
282,3988
227,1977
122,7993
120,7993
120,9993
120,9993
120,7993
120,9993
141,999
144,5989
121,1993
120,9993
120,5993
120,9993
120,9993
103,5996
121,1993
120,9993
221,3978
141,999
120,9993
120,9993
120,9993
144,5989
*----*
120,7993
143,199
120,1993
120,1993
120,1993
120,7993
120,7993
120,7993
143,199
120,1993
120,7993
120,1993
221,7978
161,3987
120,3993
120,1993
120,1993
143,9989
142,799
123,9993
120,1993
120,1993
120,1993
302,6001
120,1993
120,7993
141,799
120,1993
120,9993
120,7993
120,1993
120,1993
221,9978
120,7993
160,7987
120,7993
122,5993
121,1993
143,9989
120,1993
160,7987
120,1993
120,7993
120,7993
120,1993
221,7978
143,199
120,7993
120,7993
285,599
120,7993
143,199
120,1993
160,7987
242,1974
120,1993
120,1993
120,7993
121,3993
120,7993
162,3987
120,7993
143,9989
120,7993
143,199
163,1987
120,1993
120,1993
120,7993
120,1993
120,1993
120,1993
120,1993
160,7987
141,799
120,7993
302,8001
164,1986
120,1993
120,7993
120,1993
120,7993
120,7993
281,9988
143,199
85,79984
120,1993
142,599
120,1993
120,1993
120,7993
120,7993
120,1993
164,1986
143,199
120,7993
120,7993
120,1993
120,7993
120,7993
*----*
