236,7975
116,3994
270,3981
234,7976
117,1994
181,3984
271,1982
157,5987
101,1996
120,9993
161,7987
80,59991
367,204
117,9993
202,1981
222,1978
78,19995
80,79991
180,1984
141,199
60,60016
161,1987
222,3978
178,3984
161,1987
79,99992
238,9975
*----*
137,599
201,3981
122,1993
254,5973
157,1987
161,5987
141,599
222,1978
217,3978
197,9981
161,7987
61,20016
60,40016
222,1978
96,79967
162,1987
201,5981
81,19991
141,599
160,9987
162,1987
100,3996
181,9984
161,3987
181,5984
121,5993
141,399
222,1978
218,3978
136,7991
141,799
100,9996
120,3993
182,9984
201,5981
*----*
120,5993
142,199
237,7975
157,9987
80,59991
238,7975
136,7991
81,5999
80,39992
143,399
77,59996
102,1996
141,199
161,9987
60,40016
161,3987
181,9984
80,99991
59,60015
80,59991
142,399
161,3987
238,1975
137,999
120,7993
144,1989
198,7981
121,7993
286,7991
76,39998
121,5993
141,999
141,199
100,7996
120,7993
*----*
238,7975
137,799
100,5996
100,7996
63,00017
98,79964
181,7984
254,1973
78,19995
180,9984
182,3984
140,799
181,3984
81,19991
121,3993
270,3981
250,5973
157,9987
80,19992
221,3978
158,3987
180,9984
121,7993
255,1973
217,5978
157,7987
140,999
61,60016
140,799
80,79991
83,99986
178,7984
101,1996
80,59991
238,7975
*----*
96,99966
161,3987
101,7996
160,7987
61,00016
80,39992
123,3993
99,19963
101,1996
120,1993
202,1981
141,399
181,5984
161,9987
140,999
121,5993
163,1987
100,9996
61,80016
99,99962
333,4019
218,1978
117,3994
141,199
102,9996
119,1993
121,1993
101,9996
140,199
202,1981
60,40016
182,3984
238,3975
116,5994
161,7987
*----*
101,3996
335,4021
118,9993
139,399
143,199
236,5975
137,599
60,60016
205,798
117,1994
121,1993
103,1996
60,00016
159,5987
182,1984
181,3984
141,199
141,799
121,7993
160,9987
141,999
100,5996
180,9984
124,1992
121,3993
99,19963
100,7996
141,799
123,3993
158,5987
120,9993
141,799
81,5999
99,99962
201,9981
*----*
141,999
161,3987
80,39992
161,3987
141,599
161,9987
222,1978
250,1973
250,9973
234,3976
137,1991
80,99991
101,7996
99,99962
81,7999
79,59993
103,5996
118,5993
286,7991
97,39966
181,3984
101,1996
141,199
238,5975
96,99966
141,599
270,7981
157,5987
238,5975
136,9991
121,7993
140,199
102,9996
59,00015
254,7973
*----*
157,5987
201,9981
162,1987
160,7987
80,79991
80,99991
181,7984
161,9987
81,5999
119,7993
81,7999
181,3984
100,9996
79,99992
222,5977
157,3987
238,7975
250,1973
97,39966
160,5987
255,7972
116,1994
255,5972
234,1976
81,19991
177,1984
141,599
80,79991
161,7987
270,5981
117,1994
121,5993
160,7987
121,3993
120,5993
*----*
142,199
141,799
140,799
222,1978
137,399
161,9987
100,7996
120,7993
238,7975
217,9978
234,3976
117,5993
120,5993
351,8031
76,19998
162,1987
101,1996
222,1978
218,1978
218,3978
217,7978
76,99997
80,59991
182,1984
221,7978
157,5987
141,799
161,3987
122,5993
79,59993
201,7981
182,1984
161,5987
100,1996
201,9981
*----*
238,7975
234,1976
250,7973
218,1978
157,9987
161,1987
238,7975
137,399
160,9987
81,3999
141,199
121,3993
201,3981
81,3999
161,1987
141,599
100,7996
202,1981
120,3993
141,999
121,3993
121,3993
141,399
141,399
161,5987
120,9993
101,3996
160,9987
221,9978
178,3984
161,1987
101,3996
141,199
62,20016
99,19963
*----*
222,1978
137,1991
101,5996
180,9984
81,7999
160,1987
122,3993
121,1993
161,3987
181,7984
221,3978
97,99965
180,7984
182,5984
120,1993
61,60016
141,599
141,199
221,9978
96,39967
121,3993
61,40016
160,9987
81,3999
181,5984
161,5987
101,1996
303,0001
96,59967
162,3987
100,7996
120,1993
103,9996
138,599
222,5977
*----*
283,3989
137,599
100,5996
140,799
81,3999
303,0001
96,99966
140,399
181,9984
102,3996
79,39993
83,39987
139,799
222,1978
157,7987
335,6021
137,399
141,399
201,9981
221,9978
157,9987
237,9975
197,9981
100,9996
100,9996
141,599
319,0011
137,799
100,5996
202,5981
141,399
161,3987
238,1975
157,1987
80,59991
*----*
101,7996
100,7996
80,79991
100,5996
81,5999
80,59991
100,9996
141,399
80,39992
100,9996
201,3981
182,7984
80,79991
140,999
60,60016
101,1996
181,7984
80,79991
201,9981
100,9996
238,3975
137,399
161,5987
180,7984
182,9984
182,7984
84,19986
236,9975
92,99973
202,998
270,3981
177,7984
82,59988
142,199
158,9987
*----*
141,399
80,99991
161,3987
101,5996
100,9996
200,9981
182,3984
181,7984
80,99991
100,1996
202,3981
61,00016
120,7993
121,1993
80,99991
121,5993
160,3987
203,998
79,59993
201,1981
121,7993
121,3993
80,99991
140,599
101,7996
60,20016
181,9984
182,1984
100,7996
60,00016
81,19991
141,399
183,9983
179,5984
140,399
*----*
162,1987
183,5983
99,99962
61,40016
139,999
101,3996
238,3975
96,99966
222,1978
76,79997
80,59991
181,3984
161,7987
141,999
161,1987
140,999
141,399
121,1993
182,3984
201,5981
80,59991
101,7996
201,5981
120,5993
142,599
161,3987
80,79991
100,5996
60,40016
120,9993
80,59991
181,5984
61,20016
201,7981
60,40016
*----*
121,5993
201,9981
161,5987
121,3993
140,999
141,999
270,5981
136,5991
271,5982
117,3994
161,3987
121,3993
120,7993
81,5999
79,99992
202,998
79,39993
221,7978
77,59996
254,3973
348,0028
117,1994
254,3973
157,9987
141,199
121,3993
80,39992
81,19991
79,79993
121,7993
182,1984
270,9981
139,599
98,79964
180,9984
*----*
141,999
100,9996
141,199
141,999
221,5978
75,99998
202,998
160,7987
202,798
141,199
141,599
221,9978
97,39966
253,5973
118,1993
181,7984
100,9996
181,7984
121,1993
120,9993
121,1993
161,5987
121,1993
141,399
181,1984
202,1981
162,3987
100,1996
182,5984
221,3978
137,999
120,1993
121,9993
122,5993
99,19963
*----*
182,1984
202,3981
237,9975
96,99966
140,599
182,7984
140,399
238,5975
218,9978
177,3984
101,3996
181,5984
80,59991
202,1981
100,7996
100,9996
100,7996
80,99991
141,199
181,7984
102,3996
160,1987
161,3987
100,7996
239,3975
233,5976
117,3994
61,00016
100,9996
60,80016
120,5993
162,1987
160,7987
121,5993
104,1996
*----*
251,5973
198,5981
139,799
142,399
287,1991
197,9981
181,5984
181,7984
101,1996
384,205
136,9991
181,9984
100,5996
121,7993
201,3981
100,9996
80,59991
202,5981
160,5987
81,99989
161,5987
302,8001
96,79967
61,40016
60,00016
238,3975
178,1984
121,1993
120,5993
161,9987
161,7987
99,99962
80,99991
121,9993
161,3987
*----*
80,99991
201,9981
222,1978
330,6018
137,599
238,9975
156,9987
182,3984
121,3993
141,399
270,5981
116,3994
162,5987
350,803
57,60015
201,5981
182,1984
141,399
141,399
80,59991
60,80016
201,9981
141,199
100,9996
221,9978
234,5976
157,7987
201,7981
221,9978
97,19966
100,9996
180,9984
101,3996
81,5999
80,39992
*----*
287,1991
156,5988
141,399
162,3987
141,399
121,1993
202,1981
416,207
66,60013
201,5981
100,5996
121,9993
238,5975
96,99966
120,9993
222,1978
197,9981
201,9981
121,1993
181,9984
181,5984
222,1978
76,99997
161,3987
222,1978
331,4018
198,1981
400,606
210,5979
119,9993
103,3996
138,399
164,1986
58,80015
120,7993
*----*
202,1981
222,1978
96,99966
140,999
181,9984
181,9984
161,1987
101,3996
238,1975
116,3994
161,7987
238,7975
157,7987
201,9981
121,1993
202,1981
161,5987
181,5984
222,5977
116,9994
181,7984
270,1981
118,1993
100,5996
140,999
319,6011
217,9978
117,3994
181,7984
181,9984
100,9996
60,40016
60,60016
100,9996
60,20016
*----*
81,3999
100,7996
121,1993
121,1993
141,599
121,1993
201,9981
80,99991
60,20016
161,5987
222,1978
177,5984
121,3993
141,399
161,7987
60,80016
221,9978
177,9984
286,1991
198,1981
141,599
161,7987
238,1975
117,3994
121,1993
141,199
100,3996
120,9993
255,5972
157,5987
161,5987
140,599
141,599
141,799
80,99991
*----*
120,7993
161,7987
121,1993
320,0011
136,7991
141,799
80,99991
120,7993
80,59991
254,7973
157,1987
222,3978
137,599
121,3993
120,7993
101,1996
100,5996
161,9987
80,79991
121,1993
160,9987
120,5993
202,798
141,399
161,9987
141,199
101,1996
201,7981
141,399
141,599
101,1996
161,1987
144,1989
138,799
124,1992
*----*
158,7987
161,1987
161,5987
141,599
161,5987
100,1996
222,5977
137,599
101,1996
180,7984
81,99989
100,7996
80,59991
254,3973
197,9981
141,799
120,9993
161,5987
254,7973
157,7987
100,7996
60,20016
101,1996
141,199
161,3987
121,5993
201,5981
61,20016
161,1987
101,1996
238,3975
266,3979
96,39967
142,199
181,3984
*----*
82,19989
201,1981
80,79991
101,3996
120,7993
286,7991
137,599
140,399
81,7999
141,599
222,1978
217,9978
177,7984
141,399
121,3993
121,1993
80,79991
120,9993
221,9978
77,19997
100,7996
100,7996
181,3984
204,598
236,5975
96,79967
100,9996
161,5987
222,3978
177,7984
100,5996
121,1993
141,399
60,40016
80,79991
*----*
121,1993
101,3996
238,3975
197,3981
81,5999
141,399
181,5984
201,9981
270,9981
117,1994
222,1978
197,5981
221,5978
198,9981
140,799
101,3996
202,1981
100,9996
161,5987
181,5984
181,7984
202,1981
161,3987
222,1978
95,99968
142,399
120,5993
81,3999
121,3993
79,99992
81,3999
101,5996
61,80016
79,59993
101,5996
*----*
236,5975
198,5981
161,7987
121,1993
120,9993
120,3993
61,60016
202,3981
181,1984
181,5984
163,1987
200,5981
141,199
161,5987
141,799
80,79991
100,7996
121,1993
161,5987
161,5987
161,5987
121,3993
161,5987
60,60016
319,4011
96,99966
141,199
161,7987
161,5987
100,9996
100,5996
181,7984
141,399
140,599
141,999
*----*
121,7993
100,9996
161,3987
80,59991
81,19991
221,3978
138,199
201,7981
101,1996
367,004
199,1981
120,9993
140,999
81,19991
80,79991
80,19992
182,1984
120,3993
101,7996
101,1996
429,6078
275,5984
118,1993
222,1978
76,59998
254,5973
96,99966
100,9996
80,99991
201,9981
124,9992
157,5987
103,1996
98,79964
80,19992
*----*
101,5996
120,7993
222,1978
97,39966
121,1993
103,3996
98,59964
141,399
237,5975
397,4059
76,59998
121,3993
202,1981
80,19992
60,80016
183,9983
219,7978
137,799
100,7996
181,9984
222,1978
197,9981
161,5987
222,1978
136,9991
141,399
100,3996
121,7993
81,7999
120,5993
121,3993
140,999
102,1996
120,1993
80,79991
*----*
99,99962
202,998
181,9984
80,39992
222,1978
96,59967
101,5996
101,1996
161,1987
121,3993
303,0001
157,7987
203,998
118,9993
121,3993
143,199
159,5987
269,9981
198,9981
141,399
181,7984
161,3987
100,9996
80,99991
254,5973
76,79997
481,411
167,1986
182,5984
60,00016
162,3987
80,19992
161,3987
201,7981
237,9975
*----*
158,3987
100,7996
121,3993
221,9978
177,7984
222,3978
249,7973
218,7978
177,9984
302,4001
178,5984
221,9978
177,7984
161,5987
222,1978
198,1981
120,5993
81,19991
141,599
161,3987
121,3993
141,399
237,9975
116,3994
162,3987
254,3973
78,39995
99,19963
102,5996
119,9993
100,5996
161,3987
101,9996
120,5993
102,1996
*----*
79,99992
121,1993
201,9981
141,599
161,5987
140,599
61,40016
79,99992
81,19991
81,19991
121,1993
101,3996
59,80016
80,79991
141,599
141,999
100,1996
101,3996
254,3973
177,3984
121,3993
101,3996
121,1993
120,5993
121,3993
222,5977
96,79967
80,79991
181,7984
238,1975
117,3994
181,7984
142,799
58,80015
201,9981
*----*
271,5982
217,7978
97,19966
141,199
80,99991
181,5984
160,9987
121,7993
161,9987
161,1987
101,1996
161,5987
161,5987
319,2011
157,3987
238,7975
116,7994
81,19991
120,9993
254,3973
97,39966
161,7987
161,1987
181,7984
100,7996
101,7996
140,399
100,9996
61,80016
100,1996
140,599
239,1975
181,1984
96,79967
61,80016
*----*
79,99992
101,5996
100,9996
140,999
254,3973
117,7993
100,9996
181,3984
254,7973
117,1994
238,5975
157,1987
81,5999
60,00016
80,79991
201,9981
141,399
161,7987
120,7993
81,99989
121,1993
100,1996
201,5981
83,39987
119,1993
60,60016
100,3996
121,5993
222,1978
177,5984
100,5996
100,9996
61,40016
180,5984
368,2041
*----*
218,3978
76,59998
202,3981
101,9996
142,399
78,99994
319,4011
96,99966
100,5996
121,5993
101,3996
201,5981
161,7987
201,7981
100,9996
160,7987
81,3999
121,1993
182,1984
181,5984
120,9993
202,798
80,19992
161,5987
254,5973
218,1978
96,99966
120,3993
255,1973
97,19966
121,3993
140,999
120,7993
141,999
140,999
*----*
161,9987
303,2001
76,79997
100,3996
81,3999
181,9984
100,3996
141,599
429,8078
187,7983
140,399
239,3975
218,1978
157,5987
201,7981
121,3993
181,7984
120,9993
102,3996
79,99992
79,59993
81,19991
181,9984
100,9996
238,3975
116,9994
141,799
201,7981
161,5987
161,7987
60,40016
185,5983
137,599
80,99991
121,1993
*----*
222,1978
250,5973
137,399
351,8031
177,3984
80,79991
121,5993
181,7984
335,4021
116,3994
101,5996
182,1984
254,5973
234,1976
96,99966
160,7987
255,5972
116,7994
100,5996
162,3987
120,5993
101,1996
101,3996
120,9993
121,1993
161,5987
121,1993
100,9996
80,79991
80,39992
80,99991
100,7996
101,1996
238,5975
117,3994
*----*
100,9996
141,399
270,7981
96,99966
120,1993
141,399
142,199
201,9981
201,9981
141,399
60,60016
100,5996
181,9984
181,9984
121,3993
181,7984
120,1993
122,1993
140,999
101,1996
60,80016
161,3987
201,1981
223,1977
137,399
181,7984
201,9981
120,9993
160,9987
162,1987
161,3987
101,3996
100,3996
222,3978
197,5981
*----*
202,798
303,2001
281,9988
137,999
202,3981
120,7993
161,9987
120,7993
120,9993
121,5993
121,1993
254,7973
314,4008
76,79997
124,5992
138,399
81,19991
161,7987
302,8001
117,3994
222,1978
197,3981
181,9984
81,3999
141,399
140,599
182,3984
161,5987
141,399
80,79991
80,99991
80,79991
80,79991
181,7984
100,5996
*----*
82,39989
139,999
80,39992
106,9995
95,39969
120,7993
335,002
97,99965
335,2021
117,5993
221,7978
77,19997
182,1984
99,79962
202,798
141,199
287,3991
76,39998
202,1981
238,3975
117,1994
161,5987
181,9984
254,3973
116,3994
61,20016
335,8021
198,3981
60,60016
100,9996
119,7993
162,5987
100,9996
140,799
121,5993
*----*
303,2001
97,39966
141,599
286,5991
234,5976
157,1987
121,5993
81,19991
79,39993
122,5993
80,59991
161,3987
181,7984
100,5996
141,399
320,0011
96,79967
181,9984
60,40016
121,1993
221,9978
157,7987
141,199
121,3993
60,40016
121,3993
140,999
254,9973
136,3991
101,5996
81,19991
100,7996
254,5973
96,99966
85,19984
*----*
137,599
60,00016
141,599
161,5987
100,7996
222,3978
157,5987
238,3975
157,3987
180,9984
238,3975
158,5987
121,1993
181,5984
351,8031
176,9984
81,7999
100,5996
141,599
161,5987
121,3993
201,9981
161,3987
121,3993
122,1993
59,20015
101,1996
80,59991
141,399
121,1993
270,3981
158,1987
103,1996
139,399
101,1996
*----*
141,199
319,4011
177,7984
141,399
141,399
303,2001
177,3984
202,5981
237,5975
136,9991
122,3993
334,802
177,3984
61,40016
270,7981
76,39998
121,5993
141,399
140,999
182,3984
141,199
81,19991
160,3987
142,599
79,79993
182,1984
254,7973
177,7984
121,3993
201,5981
121,3993
120,5993
120,7993
204,198
98,79964
*----*
255,1973
197,7981
203,398
200,9981
125,5992
118,7993
78,79994
101,1996
202,1981
270,7981
197,7981
80,79991
141,399
161,3987
222,3978
157,7987
141,399
161,3987
238,1975
76,79997
181,9984
161,7987
161,5987
121,1993
254,3973
137,599
254,3973
117,1994
161,5987
238,1975
138,199
99,79962
121,7993
100,9996
141,199
*----*
81,3999
80,39992
254,7973
117,1994
319,4011
197,5981
121,5993
144,1989
98,39964
180,5984
82,39989
200,7981
182,3984
201,9981
201,7981
80,79991
161,7987
100,9996
161,7987
221,7978
234,3976
218,1978
177,1984
101,5996
303,2001
177,3984
101,1996
202,3981
120,1993
182,7984
141,599
161,1987
120,7993
141,199
287,3991
*----*
117,5993
161,7987
302,8001
137,599
181,3984
141,399
120,5993
101,3996
271,1982
96,79967
81,19991
161,1987
84,19986
79,39993
103,1996
179,5984
119,7993
121,9993
99,79962
202,1981
221,9978
234,5976
157,5987
221,1978
178,7984
141,199
80,99991
221,7978
198,3981
221,1978
158,3987
141,599
100,7996
120,7993
121,7993
*----*
286,9991
117,1994
80,39992
202,3981
160,5987
81,7999
121,1993
202,1981
181,5984
140,599
222,5977
137,799
181,5984
181,9984
141,599
120,7993
161,5987
121,3993
120,7993
141,599
201,5981
101,3996
161,5987
141,599
238,1975
137,599
79,79993
223,1977
116,7994
141,599
120,7993
80,19992
162,1987
201,7981
181,7984
*----*
202,3981
141,199
181,3984
162,5987
180,9984
122,3993
99,59962
100,9996
202,998
181,5984
201,7981
101,1996
100,7996
81,19991
161,3987
181,7984
181,7984
202,1981
100,7996
161,1987
182,1984
161,5987
120,3993
239,1975
177,7984
160,9987
121,1993
287,7992
76,79997
140,799
100,9996
162,1987
181,3984
121,5993
82,99988
*----*
78,39995
141,599
181,5984
120,9993
182,1984
121,1993
59,80016
101,7996
286,7991
56,80014
201,9981
120,9993
60,80016
120,9993
121,3993
270,5981
116,9994
141,599
141,399
202,1981
180,9984
202,5981
270,5981
137,599
201,9981
319,8011
55,40014
142,199
141,199
141,199
80,99991
161,9987
80,39992
143,199
139,199
*----*
121,9993
141,399
222,1978
97,39966
100,1996
222,3978
176,9984
142,199
100,9996
100,9996
121,3993
161,3987
181,7984
287,1991
136,5991
162,3987
254,3973
198,3981
286,7991
197,7981
100,9996
222,7977
75,79999
121,3993
79,99992
122,3993
181,5984
141,199
121,5993
181,9984
60,00016
80,99991
101,3996
221,5978
58,00015
*----*
190,7982
122,9993
236,1975
117,1994
303,0001
234,7976
56,80014
121,1993
319,0011
117,5993
*----*
